Name,Text,Target
0x226906c35358d33513fc7e28e5677b6f735b793e,"['tokenTransfer', 'UtilFZC', 'Context', 'Ownable', 'Roles', 'WhitelistAdminRole', 'FZC', 'SafeMath', 'Ownable inherits from Context', 'WhitelistAdminRole inherits from Context', 'WhitelistAdminRole inherits from Ownable', 'FZC inherits from UtilFZC', 'FZC inherits from WhitelistAdminRole', 'onlyOwner', 'onlyWhitelistAdmin', 'isHuman', 'OwnershipTransferred', 'WhitelistAdminAdded', 'WhitelistAdminRemoved', 'LogInvestIn', 'LogWithdrawProfit', 'LogRedeem', 'ethWei', '_owner', '_whitelistAdmins', 'name', 'ethWei', 'tokencontract', 'tokencontractt', 'deva', 'devb', 'devc', 'devd', 'devf', 'coefficient', 'startTime', 'investCount', 'rInvestCount', 'investMoney', 'rInvestMoney', 'rInfo', 'uid', 'rid', 'period', 'userRoundMapping', 'userMapping', 'addressMapping', 'indexMapping', 'addr', 'codeLength', 'userGlobal', 'referrerAddr', 'user', 'referrerAddr', 'invest', 'isEnough', 'sendMoney', 'user', 'reInvestAmount', 'leastAmount', 'isEnough', 'sendMoney', 'invest', 'user', 'sendMoney', 'isEnough', 'resultMoney', 'user', 'scale', 'allStatic', 'i', 'invest', 'startDay', 'staticGaps', 'unlockDay', 'i', 'userAddr', 'user', 'scale', 'tmpReferrer', 'i', 'tmpUserAddr', 'calUser', 'fireSc', 'recommendSc', 'moneyResult', 'tmpDynamicAmount', 'user', 'sendMoney', 'isEnough', 'resultMoney', 'user', 'userInfo', 'user', 'allUnlock', 'i', 'invest', 'unlockDay', 'userGlobal', 'c', 'c', 'c', 'c', 'Role', 'User', 'GameInfo', 'UserGlobal', 'Invest', 'Role has bearer', 'User has id', 'User has userAddress', 'User has inviteCode', 'User has referrer', 'User has staticLevel', 'User has dynamicLevel', 'User has allInvest', 'User has freezeAmount', 'User has unlockAmount', 'User has allStaticAmount', 'User has allDynamicAmount', 'User has hisStaticAmount', 'User has hisDynamicAmount', 'User has inviteAmount', 'User has reInvestCount', 'User has lastReInvestTime', 'User has invests', 'User has staticFlag', 'GameInfo has luckPort', 'GameInfo has specialUsers', 'UserGlobal has id', 'UserGlobal has userAddress', 'UserGlobal has inviteCode', 'UserGlobal has referrer', 'Invest has userAddress', 'Invest has investAmount', 'Invest has investTime', 'Invest has times', 'transfer', 'transferFrom', 'balanceOf', 'getLevel', 'getLineLevel', 'getScByLevel', 'getFireScByLevel', 'getRecommendScaleByLevelAndTim', 'compareStr', None, '_msgSender', '_msgData', None, 'owner', 'isOwner', 'renounceOwnership', 'transferOwnership', '_transferOwnership', 'add', 'remove', 'has', None, 'isWhitelistAdmin', 'addWhitelistAdmin', 'removeWhitelistAdmin', 'renounceWhitelistAdmin', '_addWhitelistAdmin', '_removeWhitelistAdmin', None, '', 'activeGame', 'setCoefficient', 'gameStart', 'investIn', 'reInvestIn', 'withdrawProfit', 'withdrwProfit', 'isEnoughBalance', 'sendMoneyToUser', 'calStaticProfit', 'calStaticProfitInner', 'calDynamicProfit', 'registerUserInfo', 'calUserDynamicProfit', 'redeem', 'endRound', 'isUsed', 'getUserAddressByCode', 'getGameInfo', 'getUserInfo', 'getSpecialUser', 'getLatestUnlockAmount', 'registerUser', 'mul', 'div', 'sub', 'add', 'mod', 'If value is greater or equal to 1 multiplied by ethWei Invalid symbol ', 'If value is greater or equal to 501 multiplied by ethWei Invalid symbol ', 'If value is greater or equal to 1001 multiplied by ethWei Invalid symbol ', 'If value is greater or equal to 1 multiplied by ethWei Invalid symbol ', 'If value is greater or equal to 501 multiplied by ethWei Invalid symbol ', 'If value is greater or equal to 1001 multiplied by ethWei', 'If level corresponds to 1', 'If level corresponds to 2', 'If level corresponds to 3', 'If level corresponds to 1', 'If level corresponds to 2', 'If level corresponds to 3', 'If level corresponds to 1 Invalid symbol ', 'If level corresponds to 2 Invalid symbol ', 'If level corresponds to 2 Invalid symbol ', 'If level corresponds to 3', 'If times corresponds to 1', 'If times corresponds to 2', 'If times corresponds to 3', 'If times corresponds to 4', 'If times is greater or equal to 5 Invalid symbol ', 'If times is greater or equal to 21', 'If keccak256 corresponds to keccak256', '_owner is equal to _msgSender', '_owner is equal to ', '_owner is equal to newOwner', ' is equal to True', ' is equal to False', 'startTime is equal to time', 'coefficient is equal to coeff', 'value is equal to value multiplied by ethWei', 'If userGlobal id corresponds to 0', 'If  is different from 0', 'user allInvest is equal to user allInvest add', 'user freezeAmount is equal to user freezeAmount add', 'user staticLevel is equal to getLevel', 'user dynamicLevel is equal to getLineLevel', 'user id is equal to userGlobal id', 'user userAddress is equal to msg sender', 'user freezeAmount is equal to value', 'user staticLevel is equal to getLevel', 'user allInvest is equal to value', 'user dynamicLevel is equal to getLineLevel', 'user inviteCode is equal to userGlobal inviteCode', 'user referrer is equal to userGlobal referrer', 'If ', 'If  is different from 0 Invalid symbol ', ' is equal to isEnoughBalance', 'If sendMoney is greater then 0', 'rInfo rid luckPort is equal to 0', 'investCount is equal to investCount add', 'investMoney is equal to investMoney add', ' is equal to rInvestCount rid add', ' is equal to rInvestMoney rid add', 'rInfo rid luckPort is equal to rInfo rid luckPort add', 'If user freezeAmount is greater then 2000 multiplied by ethWei', 'user freezeAmount is equal to 2000 multiplied by ethWei', 'If user freezeAmount add is greater then 2000 multiplied by ethWei', 'reInvestAmount is equal to ', 'If reInvestAmount corresponds to 0', ' is equal to isEnoughBalance', 'user unlockAmount is equal to user unlockAmount sub', 'user allInvest is equal to user allInvest add', 'user freezeAmount is equal to user freezeAmount add', 'user staticLevel is equal to getLevel', 'user dynamicLevel is equal to getLineLevel', 'If  is greater then 80 hours', 'user reInvestCount is equal to user reInvestCount add', 'user lastReInvestTime is equal to now', 'If user reInvestCount corresponds to 12', 'If  is different from 0 Invalid symbol ', ' is equal to isEnoughBalance', 'If sendMoney is greater then 0', 'rInfo rid luckPort is equal to 0', 'investCount is equal to investCount add', 'investMoney is equal to investMoney add', ' is equal to rInvestCount rid add', ' is equal to rInvestMoney rid add', 'rInfo rid luckPort is equal to rInfo rid luckPort add', ' is equal to isEnoughBalance', 'If resultMoney is greater then 0', 'user allStaticAmount is equal to 0', 'user allDynamicAmount is equal to 0', 'If sendMoney is less or equal to ', 'If user id corresponds to 0', None, 'i is less then user invests length', 'If staticGaps is greater then 80', 'staticGaps is equal to 80', 'If staticGaps is greater then invest times', 'allStatic increments of ', 'invest times is equal to staticGaps', 'If unlockDay is greater or equal to 80', 'user staticFlag is equal to user staticFlag add', 'user freezeAmount is equal to user freezeAmount sub', 'user unlockAmount is equal to user unlockAmount add', 'user staticLevel is equal to getLevel', 'allStatic is equal to ', 'user allStaticAmount is equal to user allStaticAmount add', 'user hisStaticAmount is equal to user hisStaticAmount add', None, 'i is less or equal to end', 'If user freezeAmount is greater or equal to 1 multiplied by ethWei', None, 'i is less or equal to 30', '', 'If money is less or equal to calUser freezeAmount add', 'moneyResult is equal to money', 'moneyResult is equal to calUser freezeAmount add', 'If recommendSc is different from 0', 'tmpDynamicAmount is equal to ', 'tmpDynamicAmount is equal to ', 'calUser allDynamicAmount is equal to calUser allDynamicAmount add', 'calUser hisDynamicAmount is equal to calUser hisDynamicAmount add', 'tmpReferrer is equal to calUser referrer', ' is equal to isEnoughBalance', 'If resultMoney is greater then 0', 'user unlockAmount is equal to 0', 'user staticLevel is equal to getLevel', 'user dynamicLevel is equal to getLineLevel', 'If user reInvestCount is less then 12', 'user reInvestCount is equal to 0', 'startTime is equal to ', 'coefficient is equal to 10', 'If roundId corresponds to 0', 'roundId is equal to rid', ' is equal to userInfo id', ' is equal to userInfo staticLevel', ' is equal to userInfo dynamicLevel', ' is equal to userInfo allInvest', ' is equal to userInfo freezeAmount', ' is equal to userInfo unlockAmount', ' is equal to userInfo allStaticAmount', ' is equal to userInfo allDynamicAmount', ' is equal to userInfo hisStaticAmount', ' is equal to userInfo hisDynamicAmount', ' is equal to userInfo inviteAmount', ' is equal to userInfo reInvestCount', ' is equal to userInfo staticFlag', ' is equal to userInfo invests length', 'If  is different from 0', ' is equal to  i investAmount', ' is equal to  i investTime', ' is equal to  i times', ' is equal to 0', ' is equal to 0', ' is equal to 0', 'inviteCode is equal to userMapping user inviteCode', 'referrer is equal to userMapping user referrer', None, 'i is less then user invests length', 'If unlockDay is greater or equal to 80', 'allUnlock is equal to allUnlock add', 'userGlobal id is equal to uid', 'userGlobal userAddress is equal to user', 'userGlobal inviteCode is equal to inviteCode', 'userGlobal referrer is equal to referrer', ' is equal to user', ' is equal to user', 'If a corresponds to 0']",0
0xcfe4b035f17209df73198bed33793718b277981b,"['IERC20', 'SafeMath', 'PayableOwnable', 'PumaPayPullPaymentV2', 'PumaPayPullPaymentV2 inherits from PayableOwnable', 'onlyOwner', 'isExecutor', 'executorExists', 'executorDoesNotExists', 'paymentExists', 'paymentNotCancelled', 'isValidPullPaymentExecutionRequest', 'isValidDeletionRequest', 'isValidAddress', 'validAmount', 'Transfer', 'Approval', 'OwnershipTransferred', 'LogExecutorAdded', 'LogExecutorRemoved', 'LogSmartContractActorFunded', 'LogPaymentRegistered', 'LogPaymentCancelled', 'LogPullPaymentExecuted', 'c', 'c', 'c', 'c', '_owner', 'RATE_CALCULATION_NUMBER', 'OVERFLOW_LIMITER_NUMBER', 'ONE_ETHER', 'FUNDING_AMOUNT', 'MINIMUM_AMOUNT_OF_ETH_FOR_OPERATORS', 'TYPE_SINGLE_PULL_PAYMENT', 'TYPE_RECURRING_PULL_PAYMENT', 'TYPE_RECURRING_PULL_PAYMENT_WITH_INITIAL', 'TYPE_PULL_PAYMENT_WITH_FREE_TRIAL', 'TYPE_PULL_PAYMENT_WITH_PAID_TRIAL', 'TYPE_SINGLE_DYNAMIC_PULL_PAYMENT', 'EMPTY_BYTES32', 'token', 'executors', 'pullPayments', 'conversionRate', 'customerAddress', 'paymentIds', 'treasury', 'amountInPMA', 'amountInPMA', 'PullPayment', 'PullPayment has paymentIds', 'PullPayment has paymentType', 'PullPayment has currency', 'PullPayment has initialConversionRate', 'PullPayment has initialPaymentAmountInCents', 'PullPayment has fiatAmountInCents', 'PullPayment has frequency', 'PullPayment has numberOfPayments', 'PullPayment has startTimestamp', 'PullPayment has trialPeriod', 'PullPayment has nextPaymentTimestamp', 'PullPayment has lastPaymentTimestamp', 'PullPayment has cancelTimestamp', 'PullPayment has treasuryAddress', 'transfer', 'approve', 'transferFrom', 'totalSupply', 'balanceOf', 'allowance', 'mul', 'div', 'sub', 'add', 'mod', None, 'owner', 'isOwner', 'renounceOwnership', 'transferOwnership', '_transferOwnership', None, '', 'addExecutor', 'removeExecutor', 'registerPullPayment', 'deletePullPayment', 'executePullPayment', 'executePullPaymentOnRegistration', 'calculatePMAFromFiat', 'isValidRegistration', 'isValidDeletion', 'isFundingNeeded', 'If a corresponds to 0', '_owner is equal to msg sender', '_owner is equal to ', '_owner is equal to newOwner', 'token is equal to IERC20', ' is equal to True', '', '', ' is equal to False', '', ' is equal to ', 'pullPayments _addresses 0 _addresses 1 paymentType is equal to ', 'pullPayments _addresses 0 _addresses 1 treasuryAddress is equal to ', 'pullPayments _addresses 0 _addresses 1 initialConversionRate is equal to ', 'pullPayments _addresses 0 _addresses 1 fiatAmountInCents is equal to ', 'pullPayments _addresses 0 _addresses 1 initialPaymentAmountInCents is equal to ', 'pullPayments _addresses 0 _addresses 1 frequency is equal to ', 'pullPayments _addresses 0 _addresses 1 numberOfPayments is equal to ', 'pullPayments _addresses 0 _addresses 1 startTimestamp is equal to ', 'pullPayments _addresses 0 _addresses 1 trialPeriod is equal to ', 'pullPayments _addresses 0 _addresses 1 currency is equal to _currency', ' is equal to ', ' is equal to ', 'pullPayments _addresses 0 _addresses 1 cancelTimestamp is equal to 0', 'If  corresponds to TYPE_PULL_PAYMENT_WITH_FREE_TRIAL', 'pullPayments _addresses 0 _addresses 1 nextPaymentTimestamp is equal to  plus ', 'pullPayments _addresses 0 _addresses 1 lastPaymentTimestamp is equal to 0', '', 'pullPayments _customerAddress _pullPaymentExecutor cancelTimestamp is equal to now', '', 'pullPayments customerAddress msg sender nextPaymentTimestamp is equal to pullPayments customerAddress msg sender nextPaymentTimestamp plus pullPayments customerAddress msg sender frequency', 'pullPayments customerAddress msg sender numberOfPayments is equal to pullPayments customerAddress msg sender numberOfPayments minus 1', 'pullPayments customerAddress msg sender lastPaymentTimestamp is equal to now']",0
0x15269c511dd43d97d71740ea364cfc964b605cdf,"['ResolverContenthashSignerENS', 'ContenthashChanged', 'CONTRACT_VERSION', 'CONTENTHASH_INTERFACE_ID', 'signer', 'record', 'prefix', 'prefixedHash', 'Signature', 'Record', 'Signature has v', 'Signature has r', 'Signature has s', 'Record has version', 'Record has contenthash', None, 'contenthash', 'supportsInterface', 'setContenthashBySignature', 'verify', 'signer is equal to signerAddr', 'If version is greater then record version', 'record contenthash is equal to hash', 'record version is equal to version']",0
0x24a66afda3666fb0202f439708ece45c8121a9bb,"['Roles', 'WhitelistAdminRole', 'WhitelistedRole', 'RequestHashStorage', 'WhitelistedRole inherits from WhitelistAdminRole', 'RequestHashStorage inherits from WhitelistedRole', 'onlyWhitelistAdmin', 'onlyWhitelisted', 'WhitelistAdminAdded', 'WhitelistAdminRemoved', 'WhitelistedAdded', 'WhitelistedRemoved', 'NewHash', '_whitelistAdmins', '_whitelisteds', 'Role', 'Role has bearer', 'add', 'remove', 'has', None, 'isWhitelistAdmin', 'addWhitelistAdmin', 'renounceWhitelistAdmin', '_addWhitelistAdmin', '_removeWhitelistAdmin', 'isWhitelisted', 'addWhitelisted', 'removeWhitelisted', 'renounceWhitelisted', '_addWhitelisted', '_removeWhitelisted', 'declareNewHash', '', ' is equal to True', ' is equal to False']",0
0x8679f1f00725c3b02918604438a5200b0acf7584,"['SafeMath', 'Owned', 'USD', 'USD inherits from SafeMath', 'USD inherits from Owned', 'onlyOwner', 'OwnershipTransferred', 'Approval', 'Transfer', 'Burn', 'c', 'c', 'c', 'owner', 'newOwner', 'name', 'symbol', 'decimals', '_balances', '_allowed', 'totalSupply', 'safeMul', 'safeDiv', 'safeSub', 'safeAdd', '_assert', None, 'transferOwnership', 'acceptOwnership', None, 'balanceOf', 'transfer', 'burn', 'transferFrom', 'approve', 'allowance', 'If not assertion', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', ' is equal to totalSupply', 'If _to corresponds to ', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', 'totalSupply is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', ' is equal to safeSub', ' is equal to value']",0
0xa0b7043f76bff54652f496b3359f50fbe2390bdd,"['SafeMath', 'ERC223Interface', 'ERC223ReceivingContract', 'Ownership', 'Freezable', 'StandardToken', 'CNEXToken', 'Freezable inherits from Ownership', 'StandardToken inherits from ERC223Interface', 'StandardToken inherits from Freezable', 'CNEXToken inherits from StandardToken', 'onlyOwner', 'unfreezed', 'noEmergencyFreeze', 'Transfer', 'LogOwnershipTransferred', 'LogFreezed', 'LogEmergencyFreezed', 'Approval', 'c', 'c', 'c', 'totalSupply', 'owner', 'oldOwner', 'emergencyFreeze', 'frozen', 'name', 'symbol', 'decimals', 'totalSupply', 'currentSupply', 'balances', 'allowed', '_data', 'length', 'oldAllowance', '_data', '_data', 'balBeforeTransfer', 'receiver', 'balAfterTransfer', 'icoFunds', 'consumerProtectionFund', 'ecoSystemDevelopmentAndOperationFund', 'teamAndFounderFund', 'consumerProtectionFundAllocated', 'ecoSystemDevelopmentAndOperationFundAllocated', 'teamAndFounderFundAllocated', 'tokenDeploymentTime', '_data', 'mul', 'div', 'sub', 'add', 'balanceOf', 'transfer', 'transfer', 'tokenFallback', None, 'transferOwnership', 'freezeAccount', 'emergencyFreezeAllAccounts', None, 'transfer', 'transfer', 'isContract', 'approve', 'increaseApproval', 'decreaseApproval', 'transferFrom', 'transferFrom', 'burn', 'balanceOf', 'allowance', 'transferAnyERC20Token', '_transfer223', None, 'allocateConsumerProtectionFund', 'allocateEcoSystemDevelopmentAndOperationFund', 'allocateTeamAndFounderFund', '_mint', 'If a corresponds to 0', 'owner is equal to msg sender', 'owner is equal to _newOwner', ' is equal to _freeze', 'emergencyFreeze is equal to _freeze', 'name is equal to Cryptonity Exchange', 'symbol is equal to CNEX', 'decimals is equal to 8', 'totalSupply is equal to 400000000 multiplied by ', ' is equal to _value', ' is equal to msg sender _spender add', 'If _subtractedValue is greater then oldAllowance', ' is equal to 0', ' is equal to oldAllowance sub', ' is equal to allowed _from msg sender sub', ' is equal to allowed _from msg sender sub', ' is equal to msg sender sub', 'totalSupply is equal to totalSupply sub', 'currentSupply is equal to currentSupply sub', ' is equal to balances _from sub', ' is equal to balances _to add', '', 'owner is equal to msg sender', 'icoFunds is equal to 200000000 multiplied by ', 'consumerProtectionFund is equal to 60000000 multiplied by ', 'ecoSystemDevelopmentAndOperationFund is equal to 100000000 multiplied by ', 'teamAndFounderFund is equal to 40000000 multiplied by ', 'tokenDeploymentTime is equal to now', 'consumerProtectionFundAllocated is equal to True', 'ecoSystemDevelopmentAndOperationFundAllocated is equal to True', 'teamAndFounderFundAllocated is equal to True', ' is equal to balances _to add', 'currentSupply is equal to currentSupply add']",0
0x4e8c0598ef8c3d44967bd4fa101c54939ab97d53,"['Roles', 'Ownable', 'IWhitelist', 'Blacklist', 'Blacklist inherits from IWhitelist', 'Blacklist inherits from Ownable', 'onlyOwner', 'OwnershipTransferred', 'BlacklistAdded', 'BlacklistRemoved', '_owner', '_blacklisted', 'Role', 'Role has bearer', 'add', 'remove', 'has', None, 'owner', 'isOwner', 'renounceOwnership', 'transferOwnership', '_transferOwnership', 'isWhitelisted', 'addBlacklisted', 'removeBlacklisted', 'isWhitelisted', ' is equal to True', ' is equal to False', '_owner is equal to msg sender', '_owner is equal to ', '_owner is equal to newOwner']",0
0xda185e14c8f9c2c492a5601a466ffc037d9254e1,"['SafeMath', 'SafeMathUint', 'SafeMathInt', 'Context', 'Roles', 'MinterRole', 'Ownable', 'Restrictable', 'Administratable', 'Whitelistable', 'IERC20', 'ERC20', 'ERC20Detailed', 'ERC20Mintable', 'ERC1404', 'IFundsDistributionToken', 'FundsDistributionToken', 'SecurityToken', 'Ownable inherits from Context', 'Restrictable inherits from Ownable', 'Administratable inherits from Ownable', 'Whitelistable inherits from Administratable', 'ERC20 inherits from Context', 'ERC20 inherits from IERC20', 'ERC20Detailed inherits from IERC20', 'ERC20Mintable inherits from MinterRole', 'ERC20Mintable inherits from ERC20', 'ERC1404 inherits from IERC20', 'FundsDistributionToken inherits from ERC20Detailed', 'FundsDistributionToken inherits from ERC20Mintable', 'FundsDistributionToken inherits from IFundsDistributionToken', 'SecurityToken inherits from Restrictable', 'SecurityToken inherits from Whitelistable', 'SecurityToken inherits from ERC1404', 'SecurityToken inherits from FundsDistributionToken', 'onlyMinter', 'onlyOwner', 'onlyAdministrator', 'onlyFundsToken', 'notRestricted', 'MinterAdded', 'MinterRemoved', 'OwnershipTransferred', 'RestrictionsDisabled', 'AdminAdded', 'AdminRemoved', 'AddressAddedToWhitelist', 'AddressRemovedFromWhitelist', 'OutboundWhitelistUpdated', 'Transfer', 'Approval', 'FundsDistributed', 'FundsWithdrawn', 'c', 'c', 'c', 'c', 'b', 'c', 'c', '_minters', '_owner', '_restrictionsEnabled', 'administrators', 'i', 'previousWhitelist', 'i', 'previousWhitelist', 'NO_WHITELIST', 'addressWhitelists', 'outboundWhitelistsEnabled', 'oldEnabledValue', 'senderWhiteList', 'receiverWhiteList', '_balances', '_allowances', '_totalSupply', '_name', '_symbol', '_decimals', 'pointsMultiplier', 'pointsPerShare', 'pointsCorrection', 'withdrawnFunds', '_withdrawableDividend', '_magCorrection', 'SUCCESS_CODE', 'FAILURE_NON_WHITELIST', 'SUCCESS_MESSAGE', 'FAILURE_NON_WHITELIST_MESSAGE', 'UNKNOWN_ERROR', 'fundsToken', 'fundsTokenBalance', 'i', 'restrictionCode', 'withdrawableFunds', 'prevFundsTokenBalance', 'newFunds', 'Role', 'Role has bearer', 'add', 'sub', 'sub', 'mul', 'div', 'div', 'mod', 'mod', 'toInt256Safe', 'mul', 'div', 'sub', 'add', 'toUint256Safe', None, '_msgSender', '_msgData', 'add', 'remove', 'has', 'isMinter', 'addMinter', 'renounceMinter', '_addMinter', '_removeMinter', 'owner', 'isOwner', 'renounceOwnership', 'transferOwnership', '_transferOwnership', 'isRestrictionEnabled', 'disableRestrictions', 'isAdministrator', 'addAdmin', 'removeAdmin', 'addToWhitelist', 'removeFromWhitelist', 'updateOutboundWhitelistEnabled', 'checkWhitelistAllowed', 'totalSupply', 'balanceOf', 'transfer', 'allowance', 'approve', 'transferFrom', 'totalSupply', 'balanceOf', 'transfer', 'allowance', 'approve', 'transferFrom', 'increaseAllowance', 'decreaseAllowance', '_transfer', '_mint', '_burn', '_approve', '_burnFrom', None, 'name', 'symbol', 'decimals', 'mint', 'detectTransferRestriction', 'messageForTransferRestriction', 'withdrawableFundsOf', 'withdrawFunds', '_distributeFunds', '_prepareWithdraw', 'withdrawableFundsOf', 'withdrawnFundsOf', 'accumulativeFundsOf', '_transfer', '_mint', '_burn', None, 'detectTransferRestriction', 'messageForTransferRestriction', 'transfer', 'transferFrom', 'withdrawFunds', '_updateFundsTokenBalance', 'updateFundsReceived', 'If a corresponds to 0', ' is equal to True', ' is equal to False', '_owner is equal to ', '_owner is equal to newOwner', '_restrictionsEnabled is equal to False', ' is equal to True', ' is equal to False', None, 'i is less then addressToAdd length', ' is equal to whitelist', 'If previousWhitelist is different from NO_WHITELIST', None, 'i is less then addressToRemove length', ' is equal to NO_WHITELIST', ' is equal to newEnabledValue', 'If senderWhiteList corresponds to NO_WHITELIST Invalid symbol ', ' is equal to _balances sender sub', ' is equal to _balances recipient add', '_totalSupply is equal to _totalSupply add', ' is equal to _balances account add', ' is equal to _balances account sub', '_totalSupply is equal to _totalSupply sub', ' is equal to amount', '_name is equal to name', '_symbol is equal to symbol', '_decimals is equal to decimals', 'If value is greater then 0', 'pointsPerShare is equal to pointsPerShare add', ' is equal to msg sender add', ' is equal to pointsCorrection from add', ' is equal to pointsCorrection to sub', ' is equal to pointsCorrection account sub', ' is equal to pointsCorrection account add', None, 'i is less then ownership length', 'fundsToken is equal to _fundsToken', ' is equal to True', 'If ', 'If from corresponds to owner', 'If ', 'If restrictionCode corresponds to SUCCESS_CODE', 'If restrictionCode corresponds to FAILURE_NON_WHITELIST', 'success is equal to super transfer', 'success is equal to super transferFrom', 'fundsTokenBalance is equal to fundsToken balanceOf', 'If newFunds is greater then 0']",0
0x5f3e90b7ecfbc4f63b60c55ec0e825a927467bcc,"['SafeMath', 'Owned', 'MRDF', 'MRDF inherits from SafeMath', 'MRDF inherits from Owned', 'onlyOwner', 'OwnershipTransferred', 'Approval', 'Transfer', 'Burn', 'c', 'c', 'c', 'owner', 'newOwner', 'name', 'symbol', 'decimals', '_balances', '_allowed', 'totalSupply', 'safeMul', 'safeDiv', 'safeSub', 'safeAdd', '_assert', None, 'transferOwnership', 'acceptOwnership', None, 'balanceOf', 'transfer', 'burn', 'transferFrom', 'approve', 'allowance', 'If not assertion', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', ' is equal to totalSupply', 'If _to corresponds to ', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', 'totalSupply is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', ' is equal to safeSub', ' is equal to value']",0
0xbb8ee12a628d472475811c6a205e2c7fbd001991,"['tokenRecipient', 'IPSCRYPTO', 'Transfer', 'Approval', 'Burn', 'name', 'symbol', 'decimals', 'totalSupply', 'balanceOf', 'allowance', 'previousBalances', 'spender', 'receiveApproval', None, '_transfer', 'transfer', 'transferFrom', 'approve', 'approveAndCall', 'burn', 'burnFrom', 'totalSupply is equal to initialSupply multiplied by 10 Invalid symbol ', ' is equal to totalSupply', 'name is equal to tokenName', 'symbol is equal to tokenSymbol', ' decreases of _value', ' increments of _value', ' decreases of _value', ' is equal to _value', '', ' decreases of _value', 'totalSupply decreases of _value', ' decreases of _value', ' decreases of _value', 'totalSupply decreases of _value']",0
0x833e8e3d15a2e275548f81fef74c6d46e28b4c9c,"['SafeMath', 'Ownable', 'Token', 'StandardToken', 'StockMintToken', 'RepaymentToken', 'CreditableToken', 'Flower', 'StandardToken inherits from Token', 'StockMintToken inherits from StandardToken', 'StockMintToken inherits from Ownable', 'RepaymentToken inherits from StandardToken', 'RepaymentToken inherits from Ownable', 'CreditableToken inherits from StandardToken', 'CreditableToken inherits from Ownable', 'Flower inherits from CreditableToken', 'Flower inherits from RepaymentToken', 'Flower inherits from StockMintToken', 'onlyOwner', 'canMint', 'hasMintPermission', 'hasRepaymentPermission', 'OwnershipTransferred', 'Transfer', 'Approval', 'setNewBlockEvent', 'StockMint', 'Burn', 'MintFinished', 'Repayment', 'Paidto', 'Credit', 'Drawdown', 'c', 'c', 'c', 'owner', 'note_contract', 'balances', 'allowed', 'totalSupply', 'mintingFinished', 'burner', 'name', 'symbol', 'decimals', 'INITIAL_SUPPLY', 'Image_root', 'Note_root', 'Document_root', 'DigestCode_root', 'TxHash_root', 'ContractSource', 'CodeVersion', 'SecretKey_Pre', 'Name_New', 'TxHash_Pre', 'DigestCode_New', 'Image_New', 'Note_New', 'Document_New', 'CreditRate', 'mul', 'div', 'sub', 'add', None, 'transferOwnership', 'totalSupply', 'balanceOf', 'transfer', 'transferFrom', 'approve', 'allowance', 'transfer', 'transferFrom', 'balanceOf', 'approve', 'allowance', 'stockmint', 'finishMinting', 'burn', 'repayment', 'credit', None, 'connectContract', 'getIssuer', 'getTrustee', 'getName', 'getDigestCodeRoot', 'getTxHashRoot', 'getImageRoot', 'getNoteRoot', 'getDocumentRoot', 'getCodeVersion', 'getContractSource', 'getSecretKeyPre', 'getNameNew', 'getTxHashPre', 'getDigestCodeNew', 'getImageNew', 'getNoteNew', 'getDocumentNew', 'updateCreditRate', 'setNewBlock', 'approveAndCall', 'owner is equal to msg sender', 'owner is equal to newOwner', 'If  is greater or equal to _value Invalid symbol ', ' decreases of _value', ' increments of _value', 'If  is greater or equal to _value Invalid symbol  Invalid symbol ', ' increments of _value', ' decreases of _value', ' decreases of _value', ' is equal to _value', 'totalSupply is equal to totalSupply add', ' is equal to balances _to add', 'mintingFinished is equal to True', ' is equal to balances burner sub', 'totalSupply is equal to totalSupply sub', 'totalSupply is equal to totalSupply add', ' is equal to balances owner add', ' is equal to balances owner sub', 'totalSupply is equal to totalSupply sub', 'totalSupply is equal to INITIAL_SUPPLY', ' is equal to INITIAL_SUPPLY', 'note_contract is equal to _note_address', 'CreditRate is equal to _rate', 'SecretKey_Pre is equal to _SecretKey_Pre', 'Name_New is equal to _Name_New', 'TxHash_Pre is equal to _TxHash_Pre', 'DigestCode_New is equal to _DigestCode_New', 'Image_New is equal to _Image_New', 'Note_New is equal to _Note_New', ' is equal to _value']",0
